user_id,listeningPersonality
2c239060-f2be-4a06-ace8-9580558f3907,The Adventurer
be88c978-4e0c-43d8-adb5-365164394b7c,The Enthusiast
ef2f86df-03b7-4fb6-b87d-cf46b0ae05a2,The Voyager
33d9bdca-c004-46b5-a061-65ef829e92f9,The Voyager
aa44493d-988d-4637-9b76-bf112aa91907,The Deep Diver
5f441eed-c2b4-4ac1-8a18-242ff606a93b,The Voyager
91e5aa62-e184-43e4-bba0-223e62eba4fb,The Jukeboxer
4b03ceec-d20b-4ece-a281-1e224e3eec79,The Musicologist
bfabe16f-726e-4275-ad13-802f4b02bd97,The Enthusiast
c9557f85-1118-4b5d-b0ca-43d70d3ef3d6,The Connoisseur
0cd7c135-2d2c-4551-94b7-70415301e91d,The Musicologist
437edb28-90e4-4ca4-829a-aa86b92503a2,The Voyager
6b15defb-bef9-43c2-9a23-5a1c4b0efc26,The Replayer
7f5b3c3a-b71a-485e-8b8e-61601a24d64c,The Enthusiast
49bd9188-d0be-4c3a-b5ba-5bbb02e864e0,The Enthusiast
ae1cf463-9b5f-4e7a-8092-a852a894a698,The Fanclubber
9de14327-c166-4a37-a581-eabeb7907f8f,The Enthusiast
6e2e7ad0-aab5-4377-a8bf-9e0a29e8daaa,The Deep Diver
fd13e087-638c-4b5a-9009-29ff8db0a6d5,The Devotee
d833806c-75c1-486f-a2a6-a7fc4de56bc8,The Jukeboxer
772596bf-1eba-4e68-a1f0-3cd90c97183d,The Adventurer
1303f92a-393e-439f-9044-7b89e83116a7,The Devotee
ea443f35-8706-4e15-ac9e-7ad41c26ac72,The Time Traveler
943f2867-c912-462f-b795-61712294f6fd,The Specialist
ea2e4cf0-7cc7-46ef-883e-166ef26f9422,The Adventurer
e05f81f2-5d82-49ec-a088-0e239905c9cb,The Enthusiast
8499b1c8-6f08-49f1-998d-8cf22c7940f1,The Deep Diver
795562ac-7947-4763-a3b2-b353738792f4,The Top Charter
6827e3ff-8863-4737-a5d6-a3cfd7538252,The Replayer
4848f7c2-dd9b-4550-b685-dd104580e708,The Connoisseur
cd07dd0f-9329-4f6a-9ccb-e3d6888a7533,The Top Charter
ec0bbb60-7ea8-41dc-bcba-a4f2571f539d,The Jukeboxer
9dbc1562-9853-4d33-8082-741b4e795379,The Specialist
3c14cad8-a6cb-42d8-a974-17050d27b4bd,The Early Adopter
b5bfbb18-b4cd-48e5-9d13-253c63f5db93,The Replayer
0a045e61-81bb-48ec-b5a9-7d544b682e5a,The Enthusiast
733664b6-13ab-4f1a-83b3-a42632c8606f,The Devotee
0e450cba-3773-483d-8cf8-d8a41a1c1605,The Nomad
31c5defb-ed74-4b1e-bbec-b3bf3a6ee223,The Enthusiast
adfe3f76-cd81-4093-83ea-69adc5eae8e2,The Jukeboxer
bbc3fd11-c67e-4e9a-ab38-8c79d4404b00,The Voyager
957299a1-8a29-4405-afa2-83ebcef674e3,The Deep Diver
3b1dd051-e88a-42c5-bebd-2e272c02b17c,The Jukeboxer
01420e68-8b2e-4cdf-b836-35485a52e440,The Devotee
cad399bf-06c8-488f-b2a2-6279d9dfde99,The Voyager
2a366741-1a1e-499b-a515-fe1eb5de155c,The Early Adopter
5b2bc29e-a690-44f9-ae3a-6bdae38decb1,The Connoisseur
33b99f67-f172-43df-a650-4a3675b9a6b4,The Musicologist
4f108ed9-0ef6-4d7c-817a-106091023bab,The Voyager
7778588a-2c38-4fdc-b5ec-f2cef81fa366,The Replayer
73cd62ed-ee9a-4dad-9104-629b8a814d09,The Specialist
462b1e4f-e872-444f-ad22-d66c6416ead2,The Adventurer
ada4b416-b75c-44b0-8572-6aa096f42783,The Replayer
15016183-7c20-427a-bd91-0f273b5be9f5,The Jukeboxer
832f69d4-3191-44f1-bb2e-42b7a5813598,The Adventurer
1f86e931-0f81-4ee4-b4f0-4184814b7e05,The Fanclubber
1d020616-bd5c-4dba-8eb3-3ce9644a5876,The Specialist
79916b21-da25-4b8c-9c11-c3bc91387c69,The Devotee
34e73a79-3520-4f75-8df2-98c281437ab1,The Nomad
2bfe4b12-f77a-4940-9d62-3cf6a4edebc7,The Musicologist
d992e30d-06dd-4d70-afd1-15a4348ea46b,The Replayer
1ee3da03-df24-4e0c-ac73-cc607a8861d3,The Replayer
6dab9934-4d34-4567-94b9-09418d9c8fa6,The Enthusiast
bcee3c6d-0a82-4fc5-9e9f-8e2fd4f410cf,The Adventurer
a15fc1d6-3514-4ad4-bede-78b6fd2bec76,The Voyager
e7ac7b2f-054b-40a3-8a80-789c43b791d8,The Replayer
bebe7717-e36b-4e6c-8017-49c8d7d377dc,The Enthusiast
c86fd9ca-aa3c-4cc2-955d-174133817df1,The Adventurer
58cf6eda-7fdf-4ed7-8358-e9667b952696,The Jukeboxer
38da1035-d726-4b2c-b672-442bce90a06c,The Voyager
1391256c-7e15-4b6a-bf7a-2c5c3c786e08,The Enthusiast
8a25fbca-af45-4b37-97af-00e0596811a7,The Replayer
2367f429-6a14-4aa7-8fdf-9413299c8664,The Adventurer
6e8d53a9-6ddc-4050-a869-9063ab644d57,The Replayer
5e69b074-62a0-4ca1-9793-d627fe4feaf7,The Early Adopter
015772ea-a5d0-4af2-a035-9a81a681db59,The Deep Diver
816cf27f-338b-4208-8002-4b128e61bf06,The Maverick
59431421-0f24-4ff9-962d-a5af7a6cfbbe,The Time Traveler
2d4a9033-1ba3-4a62-8665-18793e8ed404,The Top Charter
67ab8ab8-1f17-4804-92dc-031532ccffcb,The Devotee
54bdfdbe-1304-44b5-a9ac-178946226b24,The Musicologist
da17a46b-9586-42e5-b614-8bcc9b1299d8,The Jukeboxer
1d0c996f-88b2-4cb5-8ac5-eb55de6f4cf6,The Replayer
dbca227a-f27b-44c7-9e15-39ad02d0defb,The Top Charter
48ad781b-591d-4237-ab5e-ba0f7da6afd4,The Deep Diver
2eb23d95-5008-47ab-874c-99b6f1bd1383,The Maverick
9eb0eb83-ea0d-4950-b56d-87ba0078c135,The Nomad
dad144a5-cfff-47b9-8318-2e0f31548dba,The Fanclubber
6e9a30d7-f32a-4e24-9d96-31aee4369025,The Fanclubber
3a8bbe71-eeda-4fef-becc-759488db2559,The Voyager
c06c9afd-f7ed-4319-8c4e-1c477ec43f8b,The Nomad
d6b911bd-075c-4cc3-9483-8125a2b18167,The Devotee
e17511e7-5a97-4b8b-84c7-bf545f43a20f,The Connoisseur
096f4d92-a42a-4d07-8aef-8f63971c5900,The Jukeboxer
744ce371-e9fd-4938-8b95-cdadc4c63eaa,The Specialist
18c143c6-e1c2-418c-afe4-1224a707945b,The Early Adopter
4784258e-77c4-4ce9-8b9b-cb2df8bd9145,The Musicologist
5e53f475-c9fb-4656-8754-329882c07e4b,The Fanclubber
77b5a4e3-3786-40c1-ae31-63f1d6e01b31,The Top Charter
83cf0a9f-3345-4d30-86b4-f83f91b172b1,The Adventurer
433fa7e8-6ed9-49e8-be98-1f67e25916fd,The Jukeboxer
45f2d15d-f58a-4162-a9e2-1a3689633309,The Connoisseur
e28feb61-ca48-4f9b-ba1d-1cba768aad7b,The Time Traveler
2ce11778-9bd3-484a-952c-41a6ba886990,The Top Charter
b590f088-2f56-4751-a407-22dd05bfe817,The Musicologist
0f3e4b1f-490f-433b-ae7c-c5417c0d2a87,The Maverick
7dd8fc23-e144-492e-8cca-0ffdf52fc3ee,The Nomad
0f32ae84-e22d-40bb-9059-ed75025bf77d,The Fanclubber
4011d98b-c4e4-4dc7-b468-72c69d27a196,The Fanclubber
33988337-4c37-4722-9905-0678e000b5f5,The Early Adopter
71dc46f7-07a0-43e5-ae99-4bb22774575b,The Maverick
83dc5e76-38aa-45f5-b1bd-ae2e58786a42,The Enthusiast
69465063-7739-47b1-8b3a-ef2c8c564441,The Deep Diver
050c8c85-2d3f-4060-bfb9-e5ccf8e935e5,The Early Adopter
299e207b-8a83-4e69-8b5c-1c6ed1e9840f,The Replayer
a1b946c2-f8c0-4831-987f-c8717a9936b8,The Enthusiast
3e0ae555-1205-412e-8fc5-25d2b41ad77c,The Adventurer
959ea82b-72a6-4c5b-bf97-42de0300bd81,The Connoisseur
4b8601cc-7c57-4bd9-8b16-eff66f7cde08,The Nomad
504547f4-ed5e-4021-b6e5-d934289cde11,The Adventurer
12130f06-d113-44e9-83e8-3b75eccb44d7,The Devotee
b5c1ebc5-0ae5-4788-bcd1-a5def99e3d25,The Replayer
c00152f0-9537-4944-81ee-0df814098ce6,The Replayer
63fbbf74-e8ba-4961-8da6-51acddb670ba,The Nomad
1da972cc-7753-4952-9941-f10483eedcc3,The Specialist
64d1d197-b17e-4093-a8c1-00bd90f2c306,The Nomad
e20c319c-c17a-4abd-9e68-c19532ce54f9,The Connoisseur
31c76912-8f31-4494-8798-a147a764208e,The Musicologist
5fe75876-5e9c-4020-8e63-84e01227ad7f,The Devotee
a41c38fd-1644-49e2-8671-7155532c965b,The Nomad
fce69a33-5fed-467c-bcd5-c047d27f4431,The Time Traveler
b1ea6e44-d6d8-4120-957e-a4378d046487,The Fanclubber
b6c477a3-b9d6-462c-a128-902e22e6e9cd,The Adventurer
d8f65fa5-1247-4d26-92c6-0abefbce460a,The Top Charter
d91c1ecd-d66a-4187-a23c-9c3f404e8086,The Fanclubber
0c155823-3a80-434c-a911-f500f0cdf3bf,The Adventurer
f0abd59f-a10a-45b1-aa1b-7b6c5cbb6ce1,The Fanclubber
fc0084b4-bd1d-436a-b62a-1bc2fc8bea4f,The Deep Diver
f0922e6a-ed6c-43e2-9935-3a858f8701a4,The Devotee
fbc70aad-b73e-42d4-8a57-dbfa44710b0b,The Specialist
56cabe83-1c98-4dd4-afa3-d5e7a352d305,The Voyager
71304e7f-781b-4751-a1f6-193c72201ed4,The Jukeboxer
5be9d761-0021-422c-a232-80dc3868cc56,The Specialist
11b645a2-2098-4db4-b3d3-ad414655a652,The Devotee
abed206a-d44e-4ed7-abcf-4230dbb0ce97,The Nomad
0f974b0c-ebcf-4916-bb86-748529414e8e,The Fanclubber
7626e7cf-4968-4ded-bc02-72930a64eb99,The Connoisseur
b07cd9cb-5991-431a-ab45-bc76426645c5,The Adventurer
17a22168-3e0c-48bb-a72d-68a936c8c3f1,The Nomad
29fc5222-107f-49dd-b760-2ae053371411,The Fanclubber
e79c0cfe-1b58-4c2d-b350-fd0c53131b55,The Jukeboxer
93b7a807-87c0-4c04-ab83-34b1a384d4e7,The Adventurer
2d16a598-1590-4743-af0c-245758ce7d57,The Devotee
e62713bc-1668-41f3-bea3-860c9e0b2953,The Enthusiast
93997b1a-9987-4ef8-bb70-15af87412ee6,The Deep Diver
c9820151-28df-42cc-9e89-fcb2bd7f078c,The Top Charter
4b52965b-ed20-4064-b30c-ef7985befa9c,The Specialist
7f714c05-6754-4814-b246-7aabfff5f627,The Maverick
29d604e6-132e-41dd-8437-a14961ae01f9,The Maverick
d5e2ccca-161e-406e-956b-1b967ee2ecfc,The Maverick
7727fb45-dd32-42a9-9c98-f46bde84d837,The Nomad
0a931367-b166-4d95-8a33-60a536e3c627,The Maverick
c333eb53-300e-447f-ad54-ff0f7e88337b,The Nomad
cf0d1da5-dced-4080-b1a2-5a3a16ab4bee,The Time Traveler
ebac1184-b101-4301-a31b-6537668aaaf9,The Jukeboxer
3821701e-9b56-45b4-b818-706d3b81c2c2,The Jukeboxer
73a2cca0-c26f-43fb-98dd-49da8a4498bb,The Voyager
b8033d01-9e0f-49d7-8238-c525db4fa16d,The Nomad
3d2203d2-87e8-4c57-b09a-2d3c47931217,The Replayer
f9ef8b8e-f624-4e8f-83fa-8c0920f2472d,The Enthusiast
3bbd0f8b-7bcb-44f7-b096-bb2076ca87ad,The Nomad
ff86e279-a86c-4926-bc43-489ef8af3241,The Fanclubber
977aef76-86b2-47ff-bf84-ede2539ff9f7,The Specialist
ae8e191b-a22f-4581-b1d6-661e3f5293c5,The Adventurer
be616ab6-0db4-45cb-a94b-e1f2d7eeefa1,The Fanclubber
1968009a-104f-4e5d-88fe-6f06ddd08157,The Specialist
2fcb12fb-08bb-44cb-8452-b192213c75ed,The Early Adopter
46226345-bd74-4716-9861-d9916f442c15,The Jukeboxer
19279083-2691-496e-ba1e-b102042310cf,The Adventurer
58567267-974a-4eeb-aefb-d2c4abb1792c,The Musicologist
801efd9e-77f1-4819-b16a-2f7b4cd3023a,The Voyager
4a604d95-289d-46c0-b174-6d3633fdc106,The Maverick
e5681122-7d15-41ae-8519-f7afeed7f437,The Time Traveler
0dd9aea2-f029-46b5-a363-bd9a782823e3,The Early Adopter
3872b1e1-1973-4466-9cc7-3584b0ca6e1a,The Top Charter
39cbd006-329b-4812-acb7-879704dab305,The Fanclubber
5797a4c1-1430-42c2-aad7-e7f1f50706aa,The Specialist
511e44ff-9de1-4002-acea-d94c3ccc999b,The Nomad
fd3a1e7d-077b-4b29-91e6-3c122e33474f,The Replayer
a39ac887-acff-4fd4-8656-602e2cd73919,The Early Adopter
96b9fe79-f3fc-4ea1-bb81-86e439fd36d8,The Nomad
63f99c87-c644-403e-aa0d-84cb02a6f3dc,The Replayer
3762e1ce-4680-4cd2-9f3f-9d46c5313302,The Musicologist
f272cdea-f7e8-41a6-9b0a-5b4d6bd40075,The Top Charter
38e4b520-6c93-4993-ab1e-9dd243c222a9,The Deep Diver
cda2fc1e-16dc-4a23-bc6d-64e548d75090,The Top Charter
368fbe3a-5637-48ca-a791-70648c2229e1,The Time Traveler
c0dcf097-b459-46bb-9ce1-1c9a21010d10,The Fanclubber
3a23cc37-1ea7-4e16-90d7-bf97d7a8369c,The Connoisseur
6cc4a057-30d9-4f21-a2f2-8a9e896c31fe,The Connoisseur
475b64bc-55ae-4fb9-af01-b7558ff5afec,The Jukeboxer
d6f601e3-293e-4815-8852-cf7c8f9fa351,The Voyager
834e5d6a-0e18-40e7-8146-32c05959708b,The Replayer
83b69698-9fa9-4421-b709-10a9476d0d6c,The Early Adopter
3eda6a1e-12c7-4aec-bcfe-16ebea8da340,The Top Charter
814176d7-33fe-49bd-a194-b90ca3becd3b,The Fanclubber
e6a73e70-1823-4578-86b3-c45b4d78548c,The Jukeboxer
e244089e-ccd6-47c9-b07d-9d3e1751a74c,The Enthusiast
99724c5c-6218-4d97-ab36-1dced65c8ee1,The Deep Diver
1dfea683-1cb8-49b1-849c-db63c184e71e,The Time Traveler
4efffe45-74d9-4592-94f8-1e4112c84cef,The Maverick
f4d48dea-780e-4006-837a-743431a95199,The Maverick
be402946-1f56-40db-bdae-d4e6905b0574,The Early Adopter
6d97b951-398e-4f28-9a47-39c98f2ff70e,The Top Charter
986a5b95-443d-4da8-b016-4f1361c73f62,The Enthusiast
5b637abe-7138-466e-8527-fbc7a21d37ba,The Early Adopter
805489ab-e244-47bd-b777-0f5908eba9b8,The Fanclubber
1aeb50f4-c07a-42dc-85b3-9e91fdd0f55f,The Enthusiast
edba5da6-d867-4823-a96a-8884c46fe84d,The Early Adopter
a185c286-30bb-40a1-b0a4-f5043ed2c72c,The Early Adopter
030a2277-7bea-4400-9efd-9e1bb753d9ec,The Specialist
3b800e4c-6f21-4056-9e7f-0381b0942bf0,The Nomad
395fd8a4-e7e8-45ad-936c-f2363b0559fe,The Devotee
ce68d475-22be-433c-9850-1ad4e1125bff,The Musicologist
5a97e355-84e4-45b4-b34f-2f97155824c1,The Maverick
29b89496-5ade-4258-982d-7d2ed08e4171,The Devotee
9472b220-d9ee-43fd-821a-1b4bb18d467f,The Specialist
de53c110-d003-488b-9fe9-274edd9eca4c,The Top Charter
00c25146-b055-452e-8c1f-fbe15bb513e0,The Nomad
d739360e-b6d7-444b-ab32-86323ebb0ff7,The Connoisseur
7716dbc4-4154-429d-9476-3851468591de,The Adventurer
ae89ad7e-e05c-492a-9101-989b18de3165,The Adventurer
53400aae-42ab-4224-ae4b-29648a0a83b7,The Musicologist
eae52aaf-1610-46ff-b7ee-9bebcd34dca2,The Specialist
80c69eec-5ea5-40e0-94f0-e3dcbe5e6219,The Maverick
9f126628-04df-446f-ab35-2f55ab00b458,The Enthusiast
bca0444c-87a7-441e-af4e-a61ff38df06b,The Jukeboxer
68ea9272-4a92-46ff-ad09-1d36308a6cf4,The Musicologist
395a29d2-b630-4a06-9648-d8139b63c33b,The Voyager
74fbfa22-a065-46a0-a0f9-d66eee7b740c,The Musicologist
9fd505a0-b521-4340-a673-2753492a9bc2,The Fanclubber
5e66633a-57c6-4e5a-b461-78ce32ad63fe,The Jukeboxer
7f85cc3d-b435-4edc-ba4d-605944d0b031,The Replayer
c1a633bf-3b2f-44e0-a2b6-27d18723e403,The Deep Diver
43e455a6-e7d0-4a2b-a706-e4fd6025f654,The Fanclubber
e877f1f6-f9cb-4a65-bf17-87eb6d9cce12,The Early Adopter
da274d9f-5e9f-4125-ad0c-31b66af3c13d,The Jukeboxer
cb2c26d4-fcc5-40d8-a8f1-8ce9a41317b4,The Fanclubber
96f764b8-052a-429f-88d6-ce20509b911f,The Devotee
cb7ec179-d9e1-414b-83c1-e9a81779288b,The Nomad
f95bc8aa-e0af-4ff5-9d14-79255bec75b5,The Time Traveler
0a92bb6a-1b1d-4a3d-b61e-930cd3c742ff,The Adventurer
4ed31405-07e8-4572-8695-8130419db55d,The Connoisseur
3bf560a0-4060-4757-aada-ee6eda3a0518,The Maverick
ffea2b72-12e8-4ac2-a3ec-b91856fec70e,The Enthusiast
c569931b-4875-4533-913b-70bb46ef5625,The Enthusiast
4e05bcaa-74d4-46ff-87f2-b333daa45027,The Nomad
fd880bd8-d0e8-440f-9335-efdf5f4a4c85,The Replayer
faaceeca-a532-4756-804b-d2ee69526e47,The Musicologist
a6a7d404-d7e3-49eb-950c-a313887152a4,The Voyager
50f81562-a654-45df-9b67-a0091a106ab3,The Jukeboxer
4a985cc3-852e-4135-b674-f9eedc7deffc,The Voyager
173b7ab3-8950-4a57-bbdc-3285cf33d392,The Early Adopter
6f21974a-7e0a-4aff-869a-0dcd94cacf30,The Deep Diver
b95b3744-923b-4ffa-aeb1-2b7aa4e3adec,The Specialist
22f49457-b585-47f0-8854-29a0c6827133,The Replayer
103633a4-c760-4270-aa5d-62f2e58f777a,The Time Traveler
2ad0172d-6b91-4431-b010-dd3726b59686,The Adventurer
f9c0a422-cb2b-42b1-be90-03980e0e7755,The Fanclubber
81a0592c-cb6b-475f-84bb-561ade7a752c,The Deep Diver
3ddc42b0-c08f-4d88-9c7c-64477336ae19,The Early Adopter
1ac0bfe3-1433-4c53-8f2f-2e3daf3db79e,The Time Traveler
81779e9a-5f64-4eeb-8d05-cb0424d32ee8,The Jukeboxer
2ec04b54-fd41-4764-8946-bb3ddeda3dc8,The Musicologist
ca6d6b28-6f60-4a72-9c26-3a6ac3ef1d7a,The Maverick
128352ae-89d8-4375-b3a6-3be8d0549e4a,The Maverick
e4ca0876-bd22-48dd-945f-e18b1a9aaa48,The Fanclubber
b9d51bf7-0242-4ab0-bdae-b5f7f2cefea5,The Maverick
77c19d53-faa3-4b06-8cc2-4301aed94e45,The Adventurer
d2b94442-5d46-4cba-8034-9b00589adfec,The Nomad
2aa3732c-d0f9-4e56-8cca-263083535a2a,The Time Traveler
10e9756c-f3ff-412c-9385-6e9ae0131522,The Deep Diver
4b84103d-c20e-4607-a2f7-f95bb85402ab,The Maverick
007d4372-7ae0-432d-8631-19abccdc8192,The Replayer
4a4db61f-bcb3-48cd-a4d6-715edefbad74,The Replayer
e95bd5f3-a0db-4234-a270-4c1375bad1bf,The Deep Diver
34badf7a-7daa-4654-b0ea-f1a38649d128,The Specialist
93e41c4f-b586-4588-b6e2-71c0ff3cb731,The Early Adopter
f964bce0-9663-48ac-9d34-bdefa12a26dc,The Adventurer
5278d9a3-c10e-4b15-85bf-b45bfd06b251,The Voyager
3971c3fc-876a-4921-8027-1435f2108104,The Devotee
0b637753-75b2-4aca-a0c4-cc759c6e8f6e,The Jukeboxer
96fc9bb0-4264-499c-affd-c075f75aae49,The Fanclubber
391c9f5a-500a-4aa5-9e1a-cfced4705167,The Devotee
55ae3ef3-325f-4dd0-b639-f0abefcf753d,The Enthusiast
414d9993-8baf-41f6-86c9-09c37f5ac37e,The Connoisseur
a0faa1d7-0fcc-44d7-af68-5a2a5346786e,The Fanclubber
069d9adf-a7f7-4df0-b4f0-219224fe851b,The Devotee
0a3e0903-0204-48a7-82b8-253559305210,The Early Adopter
a616818b-8cbb-409a-a98b-5f1ad1255129,The Replayer
e81f95de-f621-4cc2-b152-79b063430386,The Early Adopter
1050dc37-3b30-4109-8a6d-24fc3935e2b4,The Replayer
78714cc8-1f1f-4d14-9312-34f9cce74d35,The Enthusiast
537c25d1-378f-4440-be6b-9a6b130ab502,The Enthusiast
554a48b2-c5a8-4c90-aebb-2aa0b426d7d5,The Deep Diver
893dfb6a-4c48-47d7-9918-5177a57486b4,The Musicologist
a7ab8013-9be6-43d4-87f5-a358dd5b918e,The Replayer
c976d4bc-30b1-462c-85a8-c397610ba244,The Maverick
c0d6672c-1100-434e-8a1f-e8f6757989cd,The Deep Diver
f9b56189-b44f-43fc-901f-1ea6867e0b50,The Specialist
3295aae4-15e2-4738-a3e9-bdf55d0236df,The Maverick
b6d9574b-e48e-4707-99d1-ff614ee8bcc4,The Connoisseur
ab5d8ee7-d5de-4701-848c-37d5cae49d2e,The Top Charter
62d512f6-7b06-4cce-86f1-2b3373fa0b40,The Replayer
7d782ad0-03ae-4bbe-92db-603ce99fff05,The Jukeboxer
59c84faa-adf6-428f-80fa-16214c296d6c,The Jukeboxer
3614f5f7-d496-4cf0-90ae-09450e961dee,The Musicologist
4250cb0e-c32b-43d2-abaa-e323bc38cc50,The Adventurer
a41ffea4-64f8-4734-ad4a-1b9fd9f46dd7,The Maverick
73d4052d-87c3-4cbc-887b-64cce910782c,The Replayer
b01c7e34-f3c7-4587-8422-51b1d154e1f1,The Top Charter
c34436f6-533c-402f-9643-194b7fadfec2,The Fanclubber
421a254c-e519-49c7-b8af-493007da8be1,The Musicologist
6a643efd-1e34-4a56-8141-69277f41aaf6,The Fanclubber
0548887a-bd4e-4030-b30c-229628512776,The Devotee
7f8c3cf3-9c23-4c29-b6b2-0900061c522e,The Enthusiast
58568bd0-eda8-4067-9a59-70c59fd0feee,The Time Traveler
d2cf426a-a74c-4415-b1bc-bebcc11dc27f,The Jukeboxer
0de9160b-2f11-4e08-b216-f65ed29ae123,The Specialist
f3f27849-15ce-4b53-95b9-9e487f329991,The Time Traveler
adc1f1e7-4f2d-44a5-bbc9-f065fd585774,The Deep Diver
a6d5c21e-f9da-4932-8e41-ffc5c2782510,The Replayer
0d255f6e-6dc0-4c2b-8138-b83a95c660d2,The Time Traveler
39e6c5e8-2381-4573-9ddd-0af0c4f8a721,The Devotee
d8c3106a-9ae5-4a00-82cb-588ba942a0c7,The Fanclubber
60b626a6-bee2-48e1-8a19-eedd6cd76848,The Enthusiast
10cff819-a4d5-4c1b-88e5-c414347ee905,The Specialist
f5b7df22-1764-40c2-ad05-c6a6cafe072d,The Specialist
fd5b1201-a7e1-4118-ae40-67ded1189f35,The Enthusiast
39a6bd14-320b-49a9-8137-3c9c34478c00,The Jukeboxer
a3b212e8-b509-4438-bd58-c5f48ee56c48,The Replayer
45887d88-41c0-45d5-8aa2-da7db925470f,The Jukeboxer
4b8f2cd3-8c42-4b57-9bb1-668c3d3585aa,The Voyager
a8d1cc7c-2c6e-46a0-8112-199e9574b42c,The Jukeboxer
96c7b6c7-8876-4bc8-8820-82c9470b061d,The Specialist
73718e9e-c684-45ce-ab3b-8229ff0051b4,The Early Adopter
b1b760f2-46ee-4de8-aefa-b842b4af96aa,The Replayer
b3cfd346-135b-4a87-9ae5-3d4155551f96,The Adventurer
abf260fe-ff2c-4f71-a310-e8e34556ce62,The Replayer
250d265e-89a3-4416-a58d-eab7707419c6,The Voyager
34683776-34e4-40d4-97a3-75c4ca06536b,The Musicologist
c28cc8d0-8db2-4cef-86e3-0258b9d7ef05,The Adventurer
567fd3f7-75ff-4d8c-ab9e-f74231bb75fb,The Devotee
db7fe999-463f-4dc8-9375-e74030782784,The Deep Diver
40d99d17-7d09-4c34-99c8-6d226e2accbd,The Connoisseur
284cffba-f99a-403d-9869-4029e2211d57,The Early Adopter
b18a35d2-e84b-4c8f-90b4-7c0e30bede9f,The Fanclubber
f06a3d68-6f29-4cd1-bcf8-86312b1976c3,The Maverick
e48447e2-0dc7-41a2-9da5-f16537dc2f69,The Enthusiast
8f576389-8f91-4fac-be1b-1ae86c5d2b5d,The Specialist
eb0d3904-4402-4727-8d25-7a2408275a94,The Specialist
16754a31-fec1-4cf8-8d5d-5d597bb1be09,The Nomad
bcd8c67f-0197-46e9-9fb4-ef120c7f08d9,The Replayer
9ac63511-fb90-4ad2-a528-12e4325e8d19,The Replayer
0c2b9dae-87a9-4ca7-a4b7-cfee94c175e1,The Adventurer
388b6b40-4eb6-4615-ac12-32bbb6b4d144,The Fanclubber
e037dff9-8be8-42bb-8f27-4dd7eed9b027,The Enthusiast
1686e8d7-2b32-4706-9acf-d57459236f20,The Top Charter
17808ee3-e936-4c5f-9306-63b6a2adde09,The Top Charter
241dc18d-c8fd-4b6c-85e4-cbecebb5bea7,The Jukeboxer
f1b6977e-55a1-483a-b35c-431664a9f3b9,The Enthusiast
6e28acf5-738e-44d2-b49c-3b4ff9cdf75b,The Deep Diver
3e592a99-3a58-4d5e-94ff-8ae69703647e,The Enthusiast
c08a5237-a7fb-44a2-a408-049766bfc1a6,The Musicologist
37d9e2e3-851f-4239-a2c2-21c56c44eade,The Voyager
e16906a8-c8d5-40e1-888b-4b3740c363f4,The Specialist
a490afe1-f85f-4f73-830d-a0166b32b161,The Deep Diver
34a51946-5c8e-4fc0-b368-6f922c47fcbd,The Time Traveler
05309d6b-3b6b-47b0-872c-34e907eba601,The Adventurer
3aa9f0c8-778a-45b9-a8d0-3939410037dc,The Time Traveler
c2bc5d03-0958-47a7-bf83-dcf1b1f4571a,The Specialist
0497c165-6cae-4e10-a496-3f7aea53e2a3,The Specialist
68f4b546-9db7-470f-82ad-8cbe226e7290,The Nomad
404359aa-4f8f-4474-9156-56b330a02270,The Enthusiast
d0365fa1-6070-4b23-b091-d7ce29d457eb,The Adventurer
67e35af5-9b18-43a0-aeb5-1808b8c8a92d,The Connoisseur
06e3a55f-cf1d-41a9-a2b4-5cf908886186,The Maverick
8ef12b5d-7221-4424-93e2-2633f5fcd40f,The Enthusiast
fae16ee6-f8bf-45f3-bd40-9a211b5228c6,The Time Traveler
ed2421ba-7e9c-49ee-8561-47177ec7a850,The Time Traveler
0afb7aa4-63fb-4da3-b0e1-dcab43931e7e,The Top Charter
f79433aa-c9dd-45b0-b4f7-dcd47f5036ea,The Top Charter
70779db9-1250-4cd9-92b4-a5711639c432,The Jukeboxer
3ecab4ea-6eab-4e5d-9a94-4b8bf6b930d5,The Deep Diver
9e302cee-4991-4bfd-b34d-d42a639b98b8,The Musicologist
34644b1f-b7ff-400d-8147-83e7bdc82bbd,The Enthusiast
a782abaf-9752-48cb-85f6-e7b264a0c07f,The Connoisseur
ed914b9d-5b5c-407f-b0d5-50e8944b6a41,The Maverick
5c34fa2b-e740-4e99-ae46-8fc5f3473f54,The Jukeboxer
ae09f915-5774-434b-a16e-9f299fb861cf,The Maverick
593a5f5c-06bb-47df-8813-2a9d46c7e562,The Maverick
0331b330-9465-4d75-bee6-40e9f6f9392f,The Devotee
22b67380-9109-4df7-bc4b-d7aec141d371,The Replayer
f5e9fa54-e9fe-47ab-8d97-d6dedd443552,The Early Adopter
0d35c6f8-ba43-410d-bc3a-683c87d2d6a4,The Enthusiast
1618e846-a2f9-47c8-8494-d3c89b986d9e,The Top Charter
049495d6-e693-4d0b-9e4d-b69552073dc4,The Time Traveler
9bf80cfb-72e2-441e-b747-3d7498deb3b1,The Adventurer
7e0db569-a67e-48f2-b814-185bdfc08a25,The Voyager
